Header,GPSWeek,GPSTime,Heading,Pitch,Roll,gyrox,gyroy,gyroz,accx,accy,accz,Lattitude,Longitude,Altitude,Ve,Vn,Vu,V,NSV1,NSV2,Status,Age,Warming*Cs,
$GPCHC,2125,120295.6,269.15,-6.13,0.37,4.61,3.75,0.06,-0.0071,-0.1181,1.1007,32.02947112,118.8568663,28.81,0.92,0.026,0.14,0.92,21,13,41,1,2*75,
$GPCHC,2125,120296,266.23,-2.67,-7.37,0.29,-2.5,-0.2,0.1297,-0.0472,1.0028,32.02947132,118.8568699,28.82,0.884,0.018,-0.215,0.884,21,12,41,1,2*59,
$GPCHC,2125,120296.4,267.34,-1.3,-9.33,1.07,-9.06,-1.12,0.1698,-0.0238,1.0342,32.02947137,118.8568735,28.82,0.917,-0.04,-0.046,0.918,23,16,41,1,2*7D,
$GPCHC,2125,120296.6,269.28,-4.84,-13.26,-2.81,-5.79,-1,0.2284,-0.0844,0.9695,32.02947132,118.8568754,28.82,0.853,-0.019,-0.11,0.853,23,15,41,1,2*6E,
$GPCHC,2125,120296.8,269.28,-4.6,-5.2,3.62,-3.69,2.83,0.0925,-0.0822,1.0168,32.0294711,118.8568774,28.84,0.85,0.026,-0.034,0.85,23,15,41,1,2*74,
$GPCHC,2125,120297,268.73,-4.9,-3.19,-4.52,-6,1.24,0.0684,-0.1053,1.2258,32.02947105,118.8568793,28.86,0.899,-0.011,-0.022,0.899,23,16,41,1,2*79,
$GPCHC,2125,120297.4,268.53,-5.19,3.61,-5.64,15.65,4.06,-0.0636,-0.0916,1.0073,32.02947113,118.8568829,28.85,0.852,0.045,-0.059,0.854,22,16,41,1,2*4F,
$GPCHC,2125,120297.6,268.53,-2.18,-3.57,5.42,27.29,1.53,0.0675,-0.0413,1.0823,32.02947121,118.8568847,28.86,0.803,0.105,-0.284,0.81,22,16,41,1,2*64,
$GPCHC,2125,120297.8,267.64,6.19,-28.01,3.12,38.83,0.24,0.4733,0.1093,0.8897,32.0294714,118.8568864,28.86,0.787,0.056,0.187,0.788,21,14,41,1,2*7D,
$GPCHC,2125,120298.2,266.74,8.55,-31.57,-4.12,27.08,-0.94,0.6112,0.1756,0.9948,32.02947155,118.8568901,28.84,0.802,0.051,-0.227,0.804,20,16,41,1,2*57,
$GPCHC,2125,120298.4,265.87,-0.75,-16.8,-0.82,9.65,3.11,0.2915,-0.0133,0.9653,32.02947169,118.8568921,28.86,0.959,-0.002,0.127,0.959,22,16,41,1,2*44,
$GPCHC,2125,120298.6,265.41,-3.55,-14.6,0.82,7.98,3.02,0.2916,-0.0718,1.1193,32.02947181,118.856894,28.89,0.864,0.101,0.097,0.87,20,14,41,0,2*43,
$GPCHC,2125,120299,265.37,-0.92,-8.67,-0.4,0.72,3.57,0.1741,-0.0185,1.1421,32.02947207,118.8568976,28.9,0.787,0.117,-0.047,0.795,18,16,41,1,2*7B,
$GPCHC,2125,120299.4,263.34,-0.14,1.5,-4.67,1.21,0.38,-0.0435,-0.0041,1.6575,32.02947246,118.8569015,28.89,1.016,0.156,0.011,1.028,21,14,41,1,2*53,
$GPCHC,2125,120299.6,263.34,1.2,4.2,-5.39,-12.14,0.74,-0.1361,0.039,1.8533,32.02947256,118.8569033,28.92,0.918,0.114,-0.074,0.925,21,14,41,1,2*61,
$GPCHC,2125,120299.8,265.99,-1.91,1.35,-4.82,-14.01,1.6,-0.0358,-0.0508,1.5198,32.02947271,118.8569052,28.92,0.943,0.032,0.063,0.944,20,14,41,1,2*41,
$GPCHC,2125,120300,264.29,-1.79,3.03,1.11,9.93,0.49,-0.0772,-0.0457,1.4596,32.02947287,118.856907,28.91,0.985,0.114,0.055,0.992,20,16,41,1,2*7C,
$GPCHC,2125,120300.2,264.41,3.81,-1.46,0.2,15.13,0.06,0.0395,0.1032,1.5498,32.02947302,118.8569089,28.91,0.879,0.153,-0.217,0.892,20,16,41,1,2*6F,
$GPCHC,2125,120300.4,265.31,-1.59,-3.37,-2.16,14.09,0.86,0.0869,-0.0411,1.4771,32.02947308,118.8569108,28.92,0.888,-0.002,-0.092,0.888,22,16,41,1,2*64,
$GPCHC,2125,120300.6,265.31,1.93,-2.71,1.12,12.36,-1.27,0.0813,0.0581,1.7201,32.02947324,118.8569127,28.95,0.907,0.075,0.072,0.91,22,16,41,1,2*63,
$GPCHC,2125,120301,266.36,-5.77,23.73,1.94,-1.98,-8.18,-0.3766,-0.0945,0.8564,32.02947345,118.8569163,28.95,0.816,0.001,-0.001,0.816,20,16,41,1,2*62,
$GPCHC,2125,120301.2,267.72,-1.05,10.81,-1.8,12.38,-10.06,-0.1931,-0.0188,1.0111,32.02947343,118.8569181,28.96,0.901,-0.028,0.238,0.902,20,16,41,1,2*62,
$GPCHC,2125,120301.4,269.37,-3.8,-6.23,-2.16,-3.85,-4.19,0.1179,-0.0721,1.0798,32.02947339,118.85692,28.96,0.99,0.028,-0.185,0.99,22,15,41,1,2*71,
$GPCHC,2125,120301.6,269.46,-0.28,2.05,-1.56,-6.85,-0.57,-0.0387,-0.0053,1.0828,32.02947334,118.8569217,28.97,0.889,-0.105,0.177,0.895,21,17,41,1,2*77,
$GPCHC,2125,120301.8,268.27,7.06,-2.53,3.26,6.65,-2.39,0.0632,0.1771,1.4295,32.02947333,118.8569236,28.99,0.916,0.046,0.003,0.917,21,16,41,1,2*51,
$GPCHC,2125,120302.2,268.96,0.35,6.03,0.94,-9.32,0.29,-0.1317,0.0077,1.2469,32.02947327,118.8569274,29.01,0.967,-0.033,0.157,0.968,21,15,41,1,2*7B,
$GPCHC,2125,120302.4,270.05,3.29,-0.98,-5.34,-17.63,-1.2,0.0235,0.079,1.3716,32.02947322,118.8569293,29.01,0.912,0.055,0.155,0.913,22,16,41,1,2*67,
$GPCHC,2125,120302.6,270.05,-8.54,-1.01,6.3,0.91,2.05,0.0148,-0.1258,0.8375,32.02947321,118.8569311,29,0.879,0.067,0.019,0.882,22,16,41,0,2*7B,
$GPCHC,2125,120303,269.91,2.02,11.24,-0.46,-13.23,0.94,-0.2411,0.0436,1.2134,32.02947314,118.856935,29.04,0.995,-0.065,0.404,0.997,21,17,41,1,2*58,
$GPCHC,2125,120303.2,270.26,-4.69,8.64,4.7,-9.79,1.43,-0.1375,-0.0751,0.9045,32.02947314,118.8569368,29.02,0.839,0.016,0.09,0.839,21,17,41,1,2*59,
$GPCHC,2125,120303.4,271.74,1.72,5.44,-6.75,-19.81,2.49,-0.1445,0.0458,1.5187,32.02947304,118.8569388,29.06,0.902,-0.039,0.302,0.903,20,15,41,1,2*6F,
$GPCHC,2125,120303.6,272.14,-1.2,8.03,4.85,-8.41,-0.36,-0.1513,-0.0227,1.0725,32.02947311,118.8569406,29.02,0.891,0.011,-0.471,0.891,19,15,41,1,2*55,
$GPCHC,2125,120303.8,272.99,0.59,10.68,-0.4,-14.38,0.95,-0.2251,0.0125,1.194,32.029473,118.8569426,29.04,0.846,-0.025,-0.31,0.847,18,13,41,1,2*72,
$GPCHC,2125,120304,271.17,-3.56,6.91,0.83,-17.29,1.2,-0.1229,-0.0635,1.0136,32.02947308,118.8569445,29.04,0.882,0.007,0.097,0.882,18,15,41,1,2*6D,
$GPCHC,2125,120304.4,271.13,1.88,14.2,7.53,-1.78,3.14,-0.2838,0.0379,1.1215,32.02947289,118.8569483,29.07,0.911,0.017,0.11,0.911,22,16,41,1,2*67,
$GPCHC,2125,120304.8,269.89,-0.62,3.99,-0.74,-6.2,-0.57,-0.0652,-0.0101,0.9345,32.02947293,118.856952,29.08,0.9,0,0.128,0.9,21,16,41,1,2*5B,
$GPCHC,2125,120305,269.85,-5.26,9.46,-4.94,-3.18,0.73,-0.1533,-0.0858,0.9203,32.02947286,118.8569538,29.07,0.806,-0.051,-0.305,0.808,21,16,41,1,2*74,
$GPCHC,2125,120305.4,267.6,3.2,10.92,-3.88,-13.96,1.72,-0.2503,0.0739,1.2973,32.02947306,118.8569575,29.08,0.827,0.103,0.058,0.833,21,14,41,1,2*79,
$GPCHC,2125,120305.6,268.59,-4.92,10.37,2,-9.18,-0.15,-0.1666,-0.0797,0.9109,32.02947296,118.8569594,29.07,0.831,0,-0.146,0.831,22,16,41,1,2*4C,
$GPCHC,2125,120305.8,270.67,3.27,11.09,-3.46,-8.28,2.98,-0.2667,0.0793,1.3599,32.02947267,118.8569612,29.04,0.853,0.09,-0.154,0.858,21,16,41,1,2*6E,
$GPCHC,2125,120306,268.83,3.28,11.25,3.54,-9.81,-0.54,-0.2279,0.0669,1.1459,32.02947265,118.8569632,29.07,1.035,-0.098,0.446,1.04,20,16,41,1,2*64,
$GPCHC,2125,120306.2,270.99,3.96,12.89,6.48,-7.65,1.42,-0.2816,0.0873,1.2306,32.02947281,118.856965,29.06,0.87,0.184,-0.329,0.889,21,16,41,1,2*42,
$GPCHC,2125,120306.6,271.55,6.1,4.21,2.18,-15.77,1.33,-0.0819,0.1192,1.1119,32.0294726,118.8569689,29.08,0.995,-0.129,-0.049,1.003,21,15,41,0,2*6B,
$GPCHC,2125,120306.8,269.43,-3.18,-3.37,4.81,2.7,3.43,0.0441,-0.0416,0.7479,32.02947267,118.8569708,29.08,0.881,0.173,-0.111,0.898,21,16,41,1,2*51,
$GPCHC,2125,120307,269.57,-2.67,-13.39,5.85,-14.57,3.01,0.1411,-0.0284,0.5926,32.02947275,118.8569726,29.1,0.929,0.027,0.21,0.93,21,16,41,1,2*54,
$GPCHC,2125,120307.4,267.8,-5.8,12.29,0.23,-20.93,-0.6,-0.1584,-0.0757,0.7272,32.02947295,118.8569763,29.08,0.829,0.125,-0.217,0.839,21,17,41,1,2*53,
$GPCHC,2125,120307.6,267.8,-3.47,7.81,0.68,-21.54,3.06,-0.1269,-0.0566,0.9249,32.02947306,118.8569781,29.13,0.846,0.114,0.269,0.854,21,17,41,1,2*65,
$GPCHC,2125,120307.8,266.17,-7.53,21.38,2.79,-19.3,2.04,-0.417,-0.1511,1.0648,32.0294732,118.8569798,29.09,0.773,0.129,-0.217,0.783,21,17,41,1,2*76,
$GPCHC,2125,120308,266.48,-5.24,14.61,1.85,-6.11,2.79,-0.3326,-0.121,1.2758,32.02947333,118.8569818,29.14,0.934,0.15,0.246,0.946,21,17,41,1,2*6A,
$GPCHC,2125,120308.2,265.52,-1.43,11.29,1.87,-2.25,4.2,-0.2266,-0.0288,1.1355,32.02947348,118.8569836,29.14,0.878,0.064,0.172,0.881,21,17,41,1,2*6D,
$GPCHC,2125,120308.6,264.45,-0.5,6.85,4.61,4.83,2.2,-0.1088,-0.008,0.9063,32.0294738,118.8569872,29.1,0.784,0.117,-0.069,0.793,21,17,41,0,2*52,
$GPCHC,2125,120308.8,264.17,-8.04,-1.68,1.27,3.03,3.44,0.0208,-0.0998,0.7063,32.02947398,118.856989,29.1,0.809,0.137,-0.097,0.821,21,17,41,1,2*57,
$GPCHC,2125,120309,263.27,-1.04,-5.6,12.76,-22.1,4.99,0.061,-0.0114,0.6227,32.02947424,118.8569909,29.12,0.824,0.135,0.288,0.835,21,17,41,1,2*58,
$GPCHC,2125,120309.2,262.65,-1.03,12.71,-0.99,-16.97,5.59,-0.2679,-0.022,1.1878,32.02947447,118.8569928,29.13,0.828,0.185,0.169,0.848,21,16,41,1,2*72,
$GPCHC,2125,120309.4,261.03,3.56,19.65,6.68,5.57,4.52,-0.5038,0.0931,1.4109,32.02947472,118.8569946,29.14,0.856,0.147,0.094,0.868,22,17,41,1,2*4F,
$GPCHC,2125,120309.8,261.8,0.65,2.86,17.43,35.13,1.86,-0.0429,0.0097,0.8566,32.02947523,118.8569982,29.12,0.867,0.172,-0.006,0.884,22,15,41,1,2*58,
$GPCHC,2125,120310.2,259.32,-3.93,-23.35,-8.23,1.56,-1.18,0.251,-0.0435,0.5815,32.02947576,118.8570018,29.12,0.869,0.17,0.098,0.885,22,16,41,1,2*40,
$GPCHC,2125,120310.4,259.52,-7.4,-20.36,-4.16,-17.23,3.77,0.1989,-0.0742,0.5359,32.02947603,118.8570037,29.13,0.843,0.135,0.279,0.854,22,18,41,1,2*71,
$GPCHC,2125,120310.6,259.14,-3.14,0.07,0.51,-11.85,5.25,-0.0014,-0.0662,1.2059,32.02947624,118.8570055,29.12,0.834,0.052,0.204,0.836,21,19,41,1,2*6B,
$GPCHC,2125,120310.8,259.14,-0.26,2.95,5.47,-0.7,4.17,-0.0627,-0.0056,1.2172,32.02947655,118.8570072,29.09,0.872,0.211,-0.058,0.897,21,19,41,1,2*7F,
$GPCHC,2125,120311,255.87,-0.86,9.59,-1.21,5.79,1.51,-0.1938,-0.0175,1.1471,32.02947687,118.8570089,29.1,0.786,0.178,-0.185,0.806,21,18,41,1,2*7F,
$GPCHC,2125,120311.6,256.31,1.4,-10.43,-0.78,32.7,-7.97,0.2228,0.03,1.2104,32.02947775,118.8570143,29.14,0.791,0.096,0.23,0.797,23,19,41,1,2*7F,
$GPCHC,2125,120311.8,256.31,10.62,7.17,0.28,6.53,-15.18,-0.0606,0.0911,0.4819,32.0294781,118.8570162,29.14,0.877,0.084,-0.055,0.881,23,19,41,1,2*76,
$GPCHC,2125,120312,259.43,-1.36,-13.01,-5.04,22.87,-7.28,0.2266,-0.0239,0.9809,32.02947817,118.857018,29.15,0.845,0.01,-0.113,0.845,23,18,41,1,2*5B,
$GPCHC,2125,120312.4,261.01,-5.03,-4.96,3.73,-2.65,-0.83,0.0672,-0.0683,0.7735,32.02947818,118.8570215,29.18,0.839,0.044,-0.117,0.84,23,18,41,1,2*58,
$GPCHC,2125,120312.6,262.86,0.17,-3.23,2.4,6.85,-0.69,0.0455,0.0024,0.8068,32.02947824,118.8570233,29.18,0.859,-0.056,0.142,0.86,23,18,41,1,2*7F,
$GPCHC,2125,120313,263.47,5.15,5.13,-2.61,3.68,-1.74,-0.054,0.0545,0.6025,32.02947866,118.857027,29.18,0.824,0.163,-0.021,0.84,23,19,41,1,2*56,
$GPCHC,2125,120313.2,264.7,-3.1,-7.29,-1.4,5.17,-0.61,0.0861,-0.0367,0.6732,32.02947875,118.857029,29.19,0.902,0.088,0.043,0.906,22,19,41,1,2*78,
$GPCHC,2125,120313.6,265.09,-5.81,-3.23,-1.11,20.39,-3.71,0.0418,-0.0755,0.7402,32.02947905,118.8570324,29.21,0.79,0.051,0.211,0.792,22,20,41,1,2*4F,
$GPCHC,2125,120313.8,266.01,-2.82,-14.32,6.34,22.9,-1.46,0.2209,-0.0441,0.8656,32.02947933,118.8570341,29.21,0.864,0.085,-0.053,0.868,22,20,41,1,2*79,
$GPCHC,2125,120314,265.6,0.79,-27.14,8.22,21.72,0.04,0.5435,0.0165,1.0605,32.02947945,118.8570359,29.21,0.826,0.079,-0.171,0.83,22,20,41,1,2*54,
$GPCHC,2125,120314.4,266.48,5.4,-34.51,1.71,4.51,-1.92,0.5837,0.0974,0.849,32.02947971,118.8570398,29.23,0.907,0.093,0.208,0.911,21,19,41,1,2*60,
$GPCHC,2125,120315,267.31,-1.21,-0.51,-4.66,8.68,-2.38,0.0065,-0.0154,0.7281,32.02947974,118.8570453,29.21,0.843,-0.008,-0.057,0.843,22,19,41,1,2*7B,
$GPCHC,2125,120315.4,267.66,-2.79,3.55,-0.58,19.49,-2.17,-0.061,-0.048,0.9833,32.02947975,118.8570491,29.24,0.911,-0.069,0.399,0.913,23,19,41,1,2*60,
$GPCHC,2125,120315.6,268.99,0.82,-6.44,5.06,16.15,-1.2,0.1093,0.014,0.9685,32.02947982,118.8570509,29.22,0.778,0.06,-0.291,0.78,23,19,41,1,2*41,
$GPCHC,2125,120315.8,269.53,5.04,-28.36,-0.77,30.12,-3.56,0.5916,0.1097,1.0959,32.02947986,118.8570527,29.17,0.948,-0.051,0.121,0.95,22,18,41,1,2*58,
$GPCHC,2125,120316,269.53,6.12,-32.4,-2.21,14.25,-1.28,0.6,0.12,0.9453,32.02947982,118.8570545,29.18,0.913,-0.03,0.062,0.913,22,18,41,1,2*53,
$GPCHC,2125,120316.2,270.05,-1.92,-14.47,1.4,1.68,-1.47,0.2077,-0.0279,0.805,32.02947979,118.8570563,29.17,0.857,-0.028,-0.102,0.858,22,18,41,1,2*6B,
$GPCHC,2125,120316.6,271.7,0.68,3.1,-4.12,-3.05,-2.35,-0.0302,0.0067,0.5586,32.02947965,118.8570601,29.19,0.875,-0.049,0.018,0.877,23,19,41,1,2*75,
$GPCHC,2125,120316.8,271.19,1.43,-2.02,0.37,5.63,-2.17,0.023,0.0163,0.652,32.02947954,118.857062,29.22,0.849,-0.043,0.158,0.85,22,19,41,1,2*78,
$GPCHC,2125,120317.2,271.98,2.54,0.05,6.54,4.7,-3.98,-0.0006,0.0302,0.6809,32.02947938,118.8570657,29.22,0.819,-0.033,0.13,0.82,22,19,41,1,2*73,
$GPCHC,2125,120317.4,271.87,-0.56,1.73,-0.91,22.08,1.23,-0.0251,-0.0082,0.8331,32.0294793,118.8570676,29.22,0.87,-0.035,0.137,0.871,23,19,41,1,2*4F,
$GPCHC,2125,120317.6,271.87,3.82,-2.01,0.43,16.11,-1.42,0.025,0.0476,0.7122,32.02947913,118.8570694,29.22,0.904,-0.073,0.075,0.907,22,19,41,1,2*42,
$GPCHC,2125,120317.8,272.9,-1,-15.62,2.8,23.2,-5.2,0.2607,-0.017,0.9325,32.02947896,118.8570715,29.28,0.865,-0.069,0.07,0.867,22,19,41,1,2*7E,
$GPCHC,2125,120318,273.54,-0.23,-16.74,-0.48,26.86,-1.97,0.2792,-0.004,0.9281,32.02947886,118.8570733,29.28,0.912,-0.045,0.079,0.913,22,19,41,1,2*51,
$GPCHC,2125,120318.2,273.52,7.41,-34.65,-1.09,23.37,0.9,0.6275,0.1435,0.9079,32.02947872,118.8570751,29.27,0.835,-0.123,-0.012,0.844,22,19,41,1,2*55,
$GPCHC,2125,120318.6,273.41,5.8,-37.36,-6.23,15.68,2.08,0.7115,0.1192,0.932,32.02947846,118.8570789,29.3,0.956,0.006,0.192,0.956,22,19,41,0,2*53,
$GPCHC,2125,120318.8,273.41,8.44,-25.84,-0.45,28.37,2.93,0.5222,0.1777,1.0781,32.02947827,118.8570807,29.3,0.907,-0.101,0.101,0.913,22,19,41,1,2*74,
$GPCHC,2125,120319,274.82,7.71,-38.37,0.19,20.17,0.7,0.7848,0.1711,0.991,32.02947815,118.8570827,29.32,0.931,-0.134,0.054,0.941,22,19,41,1,2*53,
$GPCHC,2125,120319.2,274.95,15.7,-35.79,-5.88,20.15,-0.55,0.6468,0.3109,0.897,32.02947797,118.8570845,29.31,0.847,-0.138,-0.115,0.858,22,18,41,1,2*41,
$GPCHC,2125,120319.4,275.19,0.23,-38.69,-9.32,21.41,3.46,0.8042,0.0052,1.0042,32.02947784,118.8570864,29.34,0.971,-0.122,0.163,0.979,25,18,41,1,2*74,
$GPCHC,2125,120319.6,274.66,-5.89,-15.8,1.66,4.67,4.72,0.2985,-0.1131,1.0546,32.0294777,118.8570883,29.31,0.981,-0.109,-0.041,0.987,24,19,41,1,2*46,
$GPCHC,2125,120319.8,273.41,-0.08,-8.14,1.15,-18.84,5.09,0.1867,-0.0018,1.306,32.02947765,118.8570901,29.31,0.839,-0.008,-0.013,0.839,23,19,41,1,2*64,
$GPCHC,2125,120320.6,269.31,2.02,12.98,0.01,-11.75,6.43,-0.1894,0.0297,0.8216,32.02947768,118.8570972,29.36,0.87,-0.012,0.008,0.87,20,20,41,1,2*7C,
$GPCHC,2125,120320.8,268.2,2.08,6.5,-2.96,-2.18,4.73,-0.1009,0.0323,0.8853,32.02947782,118.857099,29.34,0.799,0.052,-0.033,0.801,20,20,41,1,2*54,
$GPCHC,2125,120321,268.2,-3.4,-0.25,-0.79,3.32,4.17,0.0031,-0.0425,0.7159,32.02947798,118.8571008,29.36,0.902,0.063,0.241,0.905,20,20,41,1,2*50,
$GPCHC,2125,120321.6,264.92,0.03,19.56,5.26,-17.91,-1.37,-0.4436,0.0007,1.2486,32.02947849,118.8571063,29.37,0.814,0.147,0.106,0.828,23,20,41,1,2*7E,
$GPCHC,2125,120321.8,264.03,0.75,17.43,5.01,-10.29,-4.81,-0.3208,0.014,1.0216,32.02947864,118.8571081,29.36,0.866,0.14,-0.125,0.878,22,20,41,1,2*51,
$GPCHC,2125,120322,263.77,-6.24,13.3,1.6,-3.15,-2.59,-0.1937,-0.0921,0.8193,32.02947878,118.8571099,29.35,0.833,0.099,-0.104,0.839,22,20,41,1,2*69,
$GPCHC,2125,120322.2,264.86,6.53,16.04,5.93,-6.82,-1.75,-0.2734,0.1132,0.9505,32.02947887,118.8571118,29.38,0.862,0.077,0.014,0.865,22,20,41,1,2*4A,
$GPCHC,2125,120322.6,264.5,1.06,22.09,6.64,-1.32,-2.03,-0.5074,0.0249,1.2501,32.02947921,118.8571156,29.37,0.866,0.114,-0.117,0.874,24,20,41,0,2*61,
$GPCHC,2125,120323,264.55,-0.06,9.26,0.09,12.42,-4.54,-0.2086,-0.0012,1.2788,32.02947946,118.8571193,29.37,0.908,0.031,-0.114,0.908,22,20,41,1,2*4F,
$GPCHC,2125,120323.2,266.02,3.39,-0.03,-0.45,31.19,-5.15,0.0007,0.0963,1.6253,32.02947949,118.8571212,29.37,0.86,0.001,-0.044,0.86,22,20,41,1,2*63,
$GPCHC,2125,120323.4,267.06,4.6,0.27,3.33,-4.77,-1.52,-0.0062,0.105,1.3045,32.02947949,118.857123,29.39,0.879,-0.044,0.175,0.88,24,20,41,1,2*57,
$GPCHC,2125,120323.6,267.71,4.19,-0.66,-4.43,-17.18,-0.26,0.0172,0.1089,1.4848,32.02947954,118.8571248,29.38,0.876,0.009,0.068,0.876,24,20,41,1,2*60,
$GPCHC,2125,120323.8,267.36,9.79,-0.89,-0.03,6,1.45,0.0225,0.2511,1.4556,32.02947961,118.8571267,29.39,0.829,-0.001,0.191,0.829,24,20,41,1,2*72,
$GPCHC,2125,120324.4,266.96,2.42,7.31,-1.28,-6.74,-1.92,-0.1051,0.035,0.8194,32.02947983,118.8571323,29.38,0.84,0.039,0.087,0.841,24,20,41,1,2*59,
$GPCHC,2125,120324.6,266.96,-1.74,15.25,-0.72,-14.7,0.22,-0.2655,-0.0307,0.9736,32.0294799,118.8571341,29.36,0.84,0.086,-0.037,0.844,23,20,41,1,2*54,
$GPCHC,2125,120324.8,267.6,4.7,16.4,-2.57,-9.67,0.99,-0.3405,0.0991,1.1568,32.02947989,118.857136,29.4,0.864,0.008,0.183,0.864,23,20,41,1,2*44,
$GPCHC,2125,120325,267.9,4.67,16.97,0.87,1.97,0.84,-0.3653,0.1024,1.1973,32.02947993,118.8571379,29.39,0.963,0.013,0.168,0.964,23,20,41,1,2*4E,
$GPCHC,2125,120325.2,268.4,-3.6,11.93,0.99,-5.98,-1.06,-0.2057,-0.0626,0.9732,32.02947997,118.8571399,29.4,0.922,0.006,-0.08,0.922,23,20,41,1,2*6B,
$GPCHC,2125,120325.4,268.4,5.95,14.21,0.51,-12,-0.97,-0.2809,0.1193,1.1096,32.02947998,118.8571417,29.4,0.941,-0.029,0.099,0.942,24,20,41,1,2*51,
$GPCHC,2125,120325.6,268.89,1.18,17.48,2.33,-6.93,-2.3,-0.3751,0.0257,1.1914,32.02948005,118.8571436,29.4,0.894,0.024,0.019,0.895,23,20,41,1,2*46,
$GPCHC,2125,120325.8,268.63,4.4,17.44,0.19,-10.68,-3.78,-0.3444,0.0883,1.096,32.02948,118.8571455,29.43,0.885,0.01,0.055,0.885,23,20,41,1,2*7D,
$GPCHC,2125,120326,268.63,3.56,15.96,2.94,-3.72,-3.23,-0.3661,0.0829,1.2801,32.02948,118.8571474,29.43,0.911,0.021,0.148,0.911,23,20,41,1,2*46,
$GPCHC,2125,120326.4,269.22,3.7,19.45,5.03,8.53,-1.38,-0.4918,0.0954,1.3929,32.02947996,118.8571513,29.45,0.94,-0.037,0.267,0.94,24,20,41,1,2*4A,
$GPCHC,2125,120326.6,269.4,-1,11.62,0.91,8.28,-1.21,-0.2461,-0.0213,1.1971,32.02947997,118.857153,29.43,0.911,-0.057,0.125,0.913,24,20,41,0,2*4F,
$GPCHC,2125,120327,270.11,1.4,5.2,1.91,31.45,-2.47,-0.1079,0.0292,1.1853,32.02947991,118.8571568,29.45,0.939,0,0.159,0.939,22,20,41,1,2*6B,
$GPCHC,2125,120327.4,270.47,-0.9,4.36,4.43,34.07,-0.47,-0.1063,-0.022,1.3937,32.02947984,118.8571606,29.45,0.908,-0.014,-0.039,0.908,23,20,41,1,2*67,
$GPCHC,2125,120327.6,269.97,1.71,-9.36,-5.94,25.44,-0.97,0.2242,0.0412,1.3606,32.02947986,118.8571625,29.44,0.907,0.029,-0.003,0.907,23,20,41,1,2*6E,
$GPCHC,2125,120327.8,269.97,5.22,-5.57,-0.17,31.21,0.45,0.1294,0.1218,1.3264,32.02947978,118.8571643,29.46,0.92,0.024,-0.061,0.921,23,20,41,2,2*4A,
$GPCHC,2125,120328,271.25,2,-6.68,3.64,21.55,-1.81,0.1552,0.0466,1.3264,32.02947971,118.8571661,29.45,0.89,-0.089,0.009,0.895,23,20,41,1,2*46,
$GPCHC,2125,120328.4,271.21,3.44,-10.37,1.75,10.63,-0.4,0.2034,0.0679,1.1117,32.02947965,118.8571698,29.46,0.86,0.022,-0.099,0.861,24,19,41,1,2*77,
$GPCHC,2125,120328.6,270.91,5.45,-9.41,4.43,18.07,1.38,0.182,0.1064,1.0987,32.02947957,118.8571717,29.47,0.88,0.003,-0.08,0.88,23,19,41,1,2*6D,
$GPCHC,2125,120329,271.36,6.5,-3.88,0.11,5.02,1.58,0.0705,0.1186,1.0387,32.02947951,118.8571756,29.49,0.867,-0.008,-0.13,0.867,21,17,41,1,2*72,
$GPCHC,2125,120329.2,272.73,2.38,-11.31,5.33,-4.17,0.02,0.1719,0.0365,0.8595,32.02947938,118.8571774,29.5,0.877,-0.101,0.016,0.883,21,18,41,1,2*49,
$GPCHC,2125,120329.4,271.08,3.93,-8.88,7.69,-3.47,-0.18,0.1391,0.0619,0.8906,32.02947944,118.8571794,29.49,0.879,0.001,-0.019,0.879,21,18,41,1,2*52,
$GPCHC,2125,120329.8,271.99,-1.98,20.51,2.75,7.41,1.97,-0.3372,-0.0333,0.9012,32.02947947,118.857183,29.46,0.868,0.005,0.006,0.868,21,18,41,1,2*4B,
$GPCHC,2125,120330,272.32,1.39,11.6,6.32,-2.25,-3.17,-0.1685,0.0204,0.8209,32.02947937,118.857185,29.46,0.919,-0.073,-0.007,0.921,21,18,41,1,2*4E,
$GPCHC,2125,120330.2,272.65,4.16,19.58,2.35,2.68,0.98,-0.2557,0.0554,0.719,32.02947928,118.8571868,29.46,0.874,-0.078,-0.079,0.877,21,18,41,1,2*41,
$GPCHC,2125,120330.4,272.24,-3.63,16.32,-1.99,-6.23,-3.81,-0.1947,-0.0439,0.6647,32.02947928,118.8571887,29.46,0.897,-0.013,-0.108,0.897,22,19,41,1,2*6F,
$GPCHC,2125,120330.6,271.92,-0.31,17.29,1.71,-4.29,0.35,-0.2994,-0.0054,0.9617,32.02947928,118.8571906,29.46,0.901,0.018,0.04,0.901,22,19,41,0,2*6A,
$GPCHC,2125,120330.8,271.92,-3.43,17.82,-3.57,3.63,0.62,-0.296,-0.0579,0.9205,32.02947918,118.8571924,29.46,0.777,-0.081,0.031,0.782,22,19,41,1,2*41,
$GPCHC,2125,120331,272.58,4.79,25.14,0.19,3.6,2.2,-0.4337,0.0856,0.9241,32.02947915,118.8571942,29.46,0.873,-0.004,0.066,0.873,21,19,41,1,2*6E,
$GPCHC,2125,120331.2,271.76,-5.17,32.59,-6.04,1.33,-0.08,-0.4102,-0.0688,0.6416,32.02947916,118.8571962,29.44,0.914,0.003,-0.041,0.914,20,19,41,1,2*63,
